model,case_id,sespec_path,baseline_path
gpt-5,88,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/88/foo396.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/88/extracted_from_log.java
gpt-5,89,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/89/foo397_c89.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/89/extracted_from_log.java
gpt-5,90,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/90/foo398_c90.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/90/extracted_from_log.java
gpt-5,91,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/91/foo7_c91.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/91/extracted_from_log.java
gpt-5,92,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/92/foo8_c92.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/92/extracted_from_log.java
gpt-5,93,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/93/foo9_c93.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/93/extracted_from_log.java
gpt-5,94,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/94/foo10_c94.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/94/extracted_from_log.java
gpt-5,95,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/95/foo12_c95.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/95/extracted_from_log.java
gpt-5,100,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/100/foo18_c100.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/100/extracted_from_log.java
gpt-5,101,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/101/foo20_c101.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/101/extracted_from_log.java
gpt-5,102,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/102/foo21_c102.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/102/extracted_from_log.java
gpt-5,103,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/103/foo23_c103.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/103/extracted_from_log.java
gpt-5,104,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/104/foo24_c104.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/104/extracted_from_log.java
gpt-5,105,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/105/foo26_c105.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/105/extracted_from_log.java
gpt-5,108,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/108/foo29_c108.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/108/extracted_from_log.java
gpt-5,111,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/111/foo34_c111.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/111/extracted_from_log.java
gpt-5,113,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/113/foo36_c113.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/113/extracted_from_log.java
gpt-5,115,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/115/foo38_c115.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/115/extracted_from_log.java
gpt-5,116,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/116/foo39_c116.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/116/extracted_from_log.java
gpt-5,117,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/117/foo40_c117.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/117/extracted_from_log.java
gpt-5,118,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/118/foo41_c118.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/118/extracted_from_log.java
gpt-5,120,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/120/foo43_c120.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/120/extracted_from_log.java
gpt-5,128,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/128/foo51_c128.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/128/extracted_from_log.java
gpt-5,129,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/129/foo52_c129.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/129/extracted_from_log.java
gpt-5,134,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/134/foo58.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/134/extracted_from_log.java
gpt-5,137,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/137/foo62_c137.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/137/extracted_from_log.java
gpt-5,138,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/138/foo63_c138.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/138/extracted_from_log.java
gpt-5,139,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/139/foo64_c139.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/139/extracted_from_log.java
gpt-5,140,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/140/foo65_c140.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/140/extracted_from_log.java
gpt-5,141,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/141/foo66_c141.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/141/extracted_from_log.java
gpt-5,142,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/142/foo67_c142.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/142/extracted_from_log.java
gpt-5,143,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/143/foo68_c143.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/143/extracted_from_log.java
gpt-5,145,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/145/foo70_c145.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/145/extracted_from_log.java
gpt-5,147,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/147/foo74_c147.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/147/extracted_from_log.java
gpt-5,148,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/148/foo77.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/148/extracted_from_log.java
gpt-5,149,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/149/foo78.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/149/extracted_from_log.java
gpt-5,154,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/154/foo5_c154.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/154/extracted_from_log.java
gpt-5,161,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/161/foo12_c161.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/161/extracted_from_log.java
gpt-5,167,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/167/foo18_c167.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/167/extracted_from_log.java
gpt-5,169,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/169/foo20_c169.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/169/extracted_from_log.java
gpt-5,172,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/172/foo23_c172.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/172/extracted_from_log.java
gpt-5,173,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/173/foo24.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/173/extracted_from_log.java
gpt-5,174,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/174/foo25_c174.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/174/extracted_from_log.java
gpt-5,175,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/175/foo26_c175.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/175/extracted_from_log.java
gpt-5,177,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/177/foo28.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/177/extracted_from_log.java
gpt-5,179,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/179/foo34_c179.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/179/extracted_from_log.java
gpt-5,180,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/180/foo35_c180.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/180/extracted_from_log.java
gpt-5,181,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/181/foo36_c181.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/181/extracted_from_log.java
gpt-5,182,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/182/foo37_c182.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/182/extracted_from_log.java
gpt-5,183,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/183/foo38.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/183/extracted_from_log.java
gpt-5,185,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/185/foo40_c185.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/185/extracted_from_log.java
gpt-5,190,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/190/foo48_c190.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/190/extracted_from_log.java
gpt-5,192,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/192/foo50_c192.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/192/extracted_from_log.java
gpt-5,193,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/193/foo51_c193.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/193/extracted_from_log.java
gpt-5,205,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/205/foo63_c205.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/205/extracted_from_log.java
gpt-5,209,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/209/foo67.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/209/extracted_from_log.java
gpt-5,211,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/211/foo70_c211.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/211/extracted_from_log.java
gpt-5,213,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/213/foo72.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/213/extracted_from_log.java
gpt-5,215,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/215/foo74_c215.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/215/extracted_from_log.java
gpt-5,217,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/217/foo76.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/217/extracted_from_log.java
gpt-5,219,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/219/foo78_c219.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/219/extracted_from_log.java
gpt-5,220,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/220/foo79.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/220/extracted_from_log.java
gpt-5,236,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/236/foo95.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/236/extracted_from_log.java
gpt-5,237,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/237/foo96.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/237/extracted_from_log.java
gpt-5,249,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/249/foo108.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/249/extracted_from_log.java
gpt-5,250,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/250/foo109.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/250/extracted_from_log.java
gpt-5,251,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/251/foo110.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/251/extracted_from_log.java
gpt-5,254,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/254/foo116.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/254/extracted_from_log.java
gpt-5,255,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/255/foo118.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/255/extracted_from_log.java
gpt-5,256,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/256/foo119.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/256/extracted_from_log.java
gpt-5,259,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/259/foo122_c259.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/259/extracted_from_log.java
gpt-5,263,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/263/foo130.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/263/extracted_from_log.java
gpt-5,264,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/264/foo139_c264.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/264/extracted_from_log.java
gpt-5,270,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/270/foo147.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/270/extracted_from_log.java
gpt-5,276,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/276/foo157_c276.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/276/extracted_from_log.java
gpt-5,277,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/277/foo158.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/277/extracted_from_log.java
gpt-5,280,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/280/foo164.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/280/extracted_from_log.java
gpt-5,282,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/282/foo166.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/282/extracted_from_log.java
gpt-5,284,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/284/foo171.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/284/extracted_from_log.java
gpt-5,298,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/298/foo197_c298.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/298/extracted_from_log.java
gpt-5,299,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/299/foo201.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/299/extracted_from_log.java
gpt-5,301,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/301/foo203.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/301/extracted_from_log.java
gpt-5,302,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/302/foo205.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/302/extracted_from_log.java
gpt-5,305,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/305/foo208.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/305/extracted_from_log.java
gpt-5,306,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/306/foo209.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/306/extracted_from_log.java
gpt-5,307,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/307/foo210.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/307/extracted_from_log.java
gpt-5,309,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/309/foo212.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/309/extracted_from_log.java
gpt-5,313,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/313/foo113_c313.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/313/extracted_from_log.java
gpt-5,315,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/315/foo128.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/315/extracted_from_log.java
gpt-5,316,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/316/foo132.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/316/extracted_from_log.java
gpt-5,319,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/319/foo135_c319.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/319/extracted_from_log.java
gpt-5,320,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/320/foo136.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/320/extracted_from_log.java
gpt-5,322,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/322/foo140.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/322/extracted_from_log.java
gpt-5,323,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/323/foo141.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/323/extracted_from_log.java
gpt-5,327,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/327/foo156_c327.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/327/extracted_from_log.java
gpt-5,330,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/330/foo163.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/330/extracted_from_log.java
gpt-5,335,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/335/foo174.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/335/extracted_from_log.java
gpt-5,341,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/341/foo192.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/341/extracted_from_log.java
gpt-5,347,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/347/foo199.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/347/extracted_from_log.java
gpt-5,360,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/360/foo252.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/360/extracted_from_log.java
gpt-5,361,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/361/foo253_c361.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/361/extracted_from_log.java
gpt-5,364,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/364/foo256.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/364/extracted_from_log.java
gpt-5,365,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/365/foo263.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/365/extracted_from_log.java
gpt-5,368,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/368/foo270_c368.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/368/extracted_from_log.java
gpt-5,369,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/369/foo275_c369.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/369/extracted_from_log.java
gpt-5,370,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/370/foo276_c370.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/370/extracted_from_log.java
gpt-5,371,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/371/foo277.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/371/extracted_from_log.java
gpt-5,372,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/372/foo281_c372.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/372/extracted_from_log.java
gpt-5,376,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/376/foo285_c376.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/376/extracted_from_log.java
gpt-5,378,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/378/foo287.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/378/extracted_from_log.java
gpt-5,379,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/379/foo288.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/379/extracted_from_log.java
gpt-5,385,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/385/foo300.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/385/extracted_from_log.java
gpt-5,388,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/388/foo304.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/388/extracted_from_log.java
gpt-5,389,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/389/foo307_c389.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/389/extracted_from_log.java
gpt-5,390,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/390/foo312.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/390/extracted_from_log.java
gpt-5,397,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/397/foo323.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/397/extracted_from_log.java
gpt-5,398,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/398/foo324.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/398/extracted_from_log.java
gpt-5,399,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/399/foo325.c,/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/399/extracted_from_log.java
